# 작품을 만든 사람 판정 표 — `uv run histgraph creators --apply` 가 읽는다
# (`creators` 모듈 머리글).
#
#     작품 id<TAB>인물 id<TAB>역할<TAB>근거
#
# 역할: 그림 · 글씨 · 저술 · 편찬 · 제작 · 발원  → `created` 엣지의 라벨이 된다
#       없음  → 만든 사람이 아니다 (초상의 주인공·간행을 명한 임금·이름만 겹친 사람)
#       삭제  → 이미 서 있는 `created` 엣지가 거짓이다
#
# 근거 칸은 화면에 그 관계의 근거로 뜬다 — 한국어 문장으로 적는다.
nikh:kc_r300820	wd:Q12966435	없음	서문을 쓴 김현성(1542~1621)은 우리 그래프에 없고, 이 노드는 현대인이다
nikh:kc_r300820	wd:Q484770	저술	조선 중기의 학자 이수광이 1614년에 엮은 백과사전이다 (한국사연대기)
khs:12-11-0009330000000	wd:Q37682	없음	세종 때 찍었다는 것이 간행 시기를 말할 뿐이다
khs:12-33-0009660000000	wd:Q16175936	없음	김수온은 책 끝의 발문을 썼을 뿐이다
khs:12-11-0012900000000	wd:Q484901	편찬	강희안이 아버지와 형의 시문에 자신의 『양화소록』을 합쳐 네 권으로 엮었다 (국가유산청)
khs:12-33-0010140000000	wd:Q334308	없음	세조는 간경도감을 세운 임금이고 이 책을 짓거나 쓰지 않았다
khs:12-33-0010140000000	wd:Q16192102	편찬	한계희가 윤필상·노사신과 함께 교정해 펴냈다 (국가유산청)
khs:11-11-0001720000000	ex:person:정씨	없음	'정씨'는 무덤의 주인 영인 정씨를 가리키는 말이다
khs:12-22-0014660000000	wd:Q12600787	없음	서거정은 서문을 썼을 뿐이다
khs:12-22-0014660000000	wd:Q81226824	편찬	형 성임이 아우 성간의 글을 모았다 (국가유산청)
khs:12-22-0014660000000	wd:Q12602156	편찬	아우 성현이 형 성간의 글을 편집해 1467년에 펴냈다 (국가유산청)
khs:12-11-0003860000000	wd:Q12600787	없음	서거정이 지은 것은 이 다리가 아니라 '옥천교'라는 이름이다
khs:12-38-0017300000000	wd:Q233385	없음	제작에 참여한 수영(守英)은 1630년 조각승이고, 이 노드는 1990년생이다
khs:12-38-0005640000000	wd:Q483171	없음	'신동'은 열세 살 난 글씨 신동이라는 말이다
khs:12-11-0017640000000	wd:Q469432	글씨	장락문 편액이 흥선대원군의 글씨로 알려져 있다 (국가유산청)
khs:12-11-0017690000000	wd:Q492998	없음	사도세자의 문집이 이곳에 봉안됐을 뿐이다
khs:12-11-0017690000000	wd:Q26530	없음	정조의 어제와 어진을 보관하던 곳일 뿐이다
khs:12-11-0003630000000	wd:Q485798	저술	경명왕이 진경대사비의 비문을 직접 지었다 (국가유산청)
khs:12-38-0017320000000	wd:Q16161740	없음	함께 그린 신정(愼淨)은 1729년 화승이고, 이 노드는 1442년생이다
khs:12-38-0017320000000	wd:Q12624181	없음	함께 그린 한영(漢英)은 1729년 화승이고, 이 노드는 1981년생이다
khs:12-38-0022950000000	wd:Q13607989	없음	조각승 승호는 17세기 후반 승려이고, 이 노드는 1987년생이다
khs:12-31-0014770000200	wd:Q6514259	없음	자찬문을 쓴 이정운(1743~?)은 우리 그래프에 없고, 이 노드는 1980년생이다
khs:12-31-0014770000100	wd:Q6902149	글씨	오른쪽 위의 자찬문을 채제공이 손수 썼다 (국가유산청)
khs:12-34-0012470000000	wd:Q483255	발원	효령대군이 부인·아들과 함께 시주해 만든 사경이다 (국가유산청)
khs:11-34-0000070000000	wd:Q5103799	저술	'해동공자'로 불린 최충이 이 비문을 지었다 (국가유산청)
khs:11-34-0000070000000	wd:Q493736	없음	현종은 절을 세운 임금이고 이 비의 글을 짓거나 쓰지 않았다
khs:11-32-0000630000000	wd:Q16183059	없음	'조성기'는 만든 내력을 새긴 글을 가리키는 말이다
khs:12-11-0014920000000	wd:Q482850	글씨	오른쪽의 표제를 철종이 손수 썼다 (국가유산청)
khs:12-11-0015940000100	wd:Q482748	제작	김정호가 1834년에 만든 채색 필사본 전국지도다 (국가유산청)
khs:12-37-0015940000200	wd:Q482748	제작	김정호가 1834년에 만든 채색 필사본 전국지도다 (국가유산청)
khs:12-11-0015940000300	wd:Q482748	제작	김정호가 1834년에 만든 채색 필사본 전국지도다 (국가유산청)
khs:12-11-0021650000000	wd:Q16180419	편찬	조선 후기 시인 김천택이 노랫말을 모아 엮은 것으로 알려져 있다 (국가유산청)
khs:12-37-0003160000000	wd:Q493874	없음	인종은 글을 짓게 한 임금이고 지은 이는 윤언이다
khs:12-37-0003160000000	wd:Q49249736	없음	'행적'은 살아온 자취를 가리키는 낱말이다
khs:11-11-0001330000000	wd:Q2369258	없음	최항은 이 주전자가 나온 무덤의 주인이다
khs:12-11-0013820000000	wd:Q16175700	없음	'정보'는 알려 주는 내용이라는 낱말이다
khs:12-11-0013890000000	wd:Q12613027	없음	시를 지은 이하(790~816)는 당나라 시인이고, 이 노드는 1974년생이다
khs:12-11-0010230000000	ex:person:이전	없음	'이전'은 그 전이라는 때를 가리키는 말이다
khs:12-11-0012280000000	wd:Q131531778	없음	'마리'는 용을 세는 말이다
nikh:kc_r200380	wd:Q2913717	없음	이규보가 지은 것은 이 대장경이 아니라 그 판각을 아뢰는 기고문이다
khs:12-11-0018380000000	nikh:kc_n203600	없음	의천이 엮은 총록에 실린 불전이 뒤에 여기 들어갔다는 말이다
khs:12-11-0018390000000	nikh:kc_n203600	없음	의천이 엮은 총록에 실린 불전이 뒤에 여기 들어갔다는 말이다
khs:12-36-0017220000000	wd:Q16175955	없음	이 그림을 가졌던 박지수는 16세기 사람이고, 이 노드는 1966년생이다
khs:12-11-0015100000000	wd:Q12618770	그림	채용신이 1905년에 그린 최익현의 초상이다 (국가유산청)
khs:12-11-0015100000000	nikh:kc_n405100	없음	최익현은 그려진 사람이다
khs:12-33-0000160000000	wd:Q12606917	없음	'여운'은 앞 시대의 자취가 남았다는 말이다
khs:12-33-0000170000000	wd:Q5103802	저술	문장가 최언위가 법경대사비의 비문을 지었다 (국가유산청)
khs:12-33-0000170000000	wd:Q49249736	없음	'행적'은 살아온 자취를 가리키는 낱말이다
khs:12-33-0006580000000	wd:Q6450511	저술	권근이 보각국사비의 비문을 지었다 (국가유산청)
khs:12-37-0016060000000	wd:Q16183059	없음	'조성기'는 만든 내력을 새긴 글을 가리키는 말이다
nikh:kc_r300840	wd:Q49252651	없음	'금의'는 금나라의라는 말이다
nikh:kc_r300840	wd:Q6408542	편찬	김담이 이순지와 함께 중국 역법을 우리 실정에 맞게 고쳐 펴냈다 (한국사연대기)
nikh:kc_r300840	wd:Q12611875	편찬	이순지가 김담과 함께 중국 역법을 우리 실정에 맞게 고쳐 펴냈다 (한국사연대기)
khs:12-21-0018090000000	wd:Q485237	글씨	강세황이 1745년에 이 그림의 기록을 썼다 (국가유산청)
khs:12-21-0018090000000	wd:Q131286514	없음	'구도'는 그림의 짜임을 말하는 낱말이다
khs:12-21-0018090000000	wd:Q16168435	저술	홍문관 부제학 권해가 이 잔치의 기록을 지었다 (국가유산청)
nikh:kc_r300846	wd:Q12612765	저술	이중환이 지은 인문지리서다 (한국사연대기)
khs:12-38-0013510000000	wd:Q483563	없음	그린 지연(指演)은 1792년 화승이고, 이 노드는 1993년생이다
khs:12-38-0010420000000	wd:Q496753	없음	함께 그린 하윤은 1759년 화승이고, 이 노드는 조선 초 문신 하윤이다
khs:12-38-0014720000000	wd:Q19603912	없음	'화사'는 그림을 그린 화사(畵師)라는 말이지 사람 이름이 아니다
khs:12-11-0005850000000	wd:Q489785	그림	정선이 그린 무봉산중·풍계유택·인곡정사가 이 첩에 실려 있다 (국가유산청)
nikh:kc_r200395	wd:Q12612388	저술	무신집권기의 문인 이인로가 지은 책이다 (한국사연대기)
nikh:kc_r200395	wd:Q12612436	없음	이장용은 다른 책의 발문에서 이 책의 저작 시기를 밝혔을 뿐이다
nikh:kc_r200500	wd:Q2913717	없음	이규보가 지은 것은 이 대장경이 아니라 그 판각을 아뢰는 기고문이다
nikh:kc_r001370	wd:Q12607079	없음	'연모'는 도구를 가리키는 낱말이다
khs:11-11-0000890000000	wd:Q131531778	없음	'마리'는 용을 세는 말이다
khs:12-32-0007930000000	wd:Q484901	없음	복장에서 나온 여러 전적의 묶음이라 그 안의 한 종만으로 묶음 전체를 그의 것이라 할 수 없다
khs:12-32-0007930000000	wd:Q16174717	없음	1399년에 새긴 해린은 조선 초 사람이고, 이 노드의 해린은 고려 초 승려다
khs:12-32-0018120000000	nikh:kc_n205300	없음	복장에서 나온 여러 전적의 묶음이라 그 안의 한 종만으로 묶음 전체를 그의 것이라 할 수 없다
khs:11-32-0002920000000	wd:Q334308	글씨	세조가 시주하며 쓴 글이 이 권선문과 함께 전한다 (국가유산청)
khs:11-32-0002920000000	ex:person:신미	저술	혜각존자 신미 등이 상원사를 단장하며 지은 글이다 (국가유산청)
khs:12-31-0005650000000	wd:Q6204286	없음	'조형'은 모양을 이룬다는 낱말이다
khs:12-37-0022740000000	wd:Q483250	없음	사명대사가 지은 것은 이 탑이 아니라 그 내력을 적은 탑기다
khs:12-37-0002520000000	wd:Q22973205	글씨	김효인이 원진국사비의 글씨를 썼다 (국가유산청)
khs:12-37-0018680000000	wd:Q483250	없음	사명대사가 지은 것은 이 건물이 아니라 그 내력을 적은 탑기다
khs:12-37-0022730000000	wd:Q16178573	없음	정자를 지은 김종한은 1820년 사람이고, 이 노드는 1844년생이다
khs:12-38-0016960000000	wd:Q704283	없음	함께 그린 최우는 조선 후기 화승이고, 이 노드는 고려의 무신집정 최우다
khs:11-38-0000470000000	wd:Q487042	글씨	최치원이 이 비문을 짓고 글씨까지 손수 썼다 (국가유산청)
khs:12-11-0010780000200	wd:Q4677123	글씨	선조 때의 명필 석봉 한호가 노년에 쓴 필적을 모은 것이다 (국가유산청)
khs:12-11-0010780000300	wd:Q4677123	글씨	사자관 한호의 해서 전형을 담은 필적첩이다 (국가유산청)
khs:12-38-0010780000100	wd:Q4677123	글씨	지정명이 '한호 필적'이라 적어 쓴 이를 밝힌다 (국가유산청)
khs:12-31-0015980000000	wd:Q16192514	제작	영조의 명으로 신경준이 1770년에 만든 군현 지도와 내용이 거의 같다 (국가유산청)
khs:12-11-0015830000000	wd:Q134575	없음	'민호'는 민가의 수를 가리키는 낱말이다
khs:12-38-0001280000000	wd:Q12587539	저술	김부일이 원경왕사비의 비문을 지었다 (국가유산청)
khs:12-38-0002220000000	ex:person:정강	없음	'정강'은 다리의 정강이를 가리키는 말이다
khs:11-38-0002060000000	wd:Q485114	없음	여러 저술을 새긴 목판 수천 장의 묶음이라 그 안의 한 종만으로 묶음 전체를 그의 것이라 할 수 없다
khs:12-38-0012420000000	wd:Q487042	저술	탑에 넣은 탑지 넉 장을 최치원이 지었다 (국가유산청)
khs:12-38-0013010000000	wd:Q469450	저술	허균이 사명대사의 일대기를 담은 이 비문을 지었다 (국가유산청)
khs:12-38-0022320000000	wd:Q489785	없음	정선이 그린 「해인사도」는 이 문이 언제부터 있었는지를 따지는 근거일 뿐이다
khs:12-36-0013570000000	wd:Q26530	저술	정조가 1794년에 '서산대사화상당명'과 그 서문을 친히 지어 내려보냈다 (국가유산청)
khs:12-36-0004810000000	wd:Q8061186	그림	조선 후기의 선비화가 윤두서의 서화첩 묶음이다 (국가유산청)
khs:12-36-0022710000000	wd:Q137606881	없음	'선문'은 선종의 갈래를 가리키는 낱말이다
khs:12-11-0015930000000	wd:Q482748	없음	이 지도는 김정호의 『청구도』로 이어지는 앞 단계일 뿐 그가 만든 것이 아니다
khs:12-11-0014590000000	wd:Q97419481	저술	원감국사 충지의 저술이다 (국가유산청)
khs:12-33-0012350000000	wd:Q464601	없음	간행한 김희선은 1399년 사람이고, 이 노드는 현대인이다
khs:12-23-0011780000000	wd:Q464601	없음	간행한 김희선은 1399년 사람이고, 이 노드는 현대인이다
nikh:kc_r300865	wd:Q6450511	없음	권근은 서문을 지었을 뿐이다
nikh:kc_r300865	wd:Q81226607	없음	권중화가 지은 것은 이 책이 아니라 여기 인용된 『향약간이방』이다
nikh:kc_r300865	wd:Q12610120	편찬	집현전 직제학 유효통 등이 1433년에 엮은 의서다 (한국사연대기)
khs:12-11-0005920000100	wd:Q379655	글씨	미수 허목이 손수 쓴 원고본이다 (국가유산청)
khs:12-11-0005920000400	wd:Q379655	글씨	허목이 자신이 지은 글을 1682년에 금니로 손수 썼다 (국가유산청)
khs:12-11-0015090000000	wd:Q6902149	글씨	영정 오른쪽의 표제를 채제공이 썼다 (국가유산청)
khs:12-21-0007330000100	wd:Q484966	없음	헌종은 그림에 그려진 혼례의 주인공이다
nikh:kc_r300870	wd:Q27954090	글씨	비각 앞면의 전서를 윤동섬이 썼다 (한국사연대기)
nikh:kc_r300870	wd:Q26530	저술	비각 안의 현륭원비를 정조가 직접 지었다 (한국사연대기)
nikh:kc_r300870	wd:Q85985151	글씨	정조가 지은 음기를 조돈이 썼다 (한국사연대기)
nikh:kc_r200620	wd:Q55734534	저술	한림학사 주저가 현화사비의 본문을 지었다 (한국사연대기)
nikh:kc_r200620	wd:Q24856447	글씨	참지정사 채충순이 현화사비의 본문을 쓰고 음기를 짓고 썼다 (한국사연대기)
nikh:kc_r200620	wd:Q493736	글씨	비의 제액을 고려 현종이 직접 썼다 (한국사연대기)
nikh:kc_r300885	wd:Q6450511	저술	지도 아래의 지문 48행 285자를 권근이 썼다 (한국사연대기)
khs:11-11-0002300000000	ex:person:선교사들	없음	'선교사들'은 중국에서 지도를 만든 서양 사람들을 가리키는 말이다
khs:12-11-0004170000000	wd:Q470122	편찬	신숙주가 이 책을 엮고 그 취지를 자신의 문집에 남겼다 (국가유산청)
khs:12-11-0014300000000	wd:Q846757	그림	규장각 자비대령화원 이인문 등이 그린 병풍이다 (국가유산청)
khs:12-32-0016250000100	wd:Q494209	없음	'고산'은 황기로의 호이고, 이 노드는 1976년생 동명이인이다
khs:12-11-0016250000200	wd:Q494209	없음	'고산'은 황기로의 호이고, 이 노드는 1976년생 동명이인이다
khs:12-24-0014940000000	wd:Q12618770	그림	조선 말기의 초상화가 채용신이 그린 황현의 초상이다 (국가유산청)
nikh:kc_r200640	wd:Q16165398	없음	원경국사의 글씨가 이 절에 남아 있었다는 옛 기록일 뿐이다
nikh:kc_r200640	wd:Q8053468	없음	이색이 지은 것은 이 절이 아니라 그 중건 내력을 적은 기문이다
khs:12-11-0020870000000	wd:Q489907	글씨	지정명이 '효의왕후 어필'이라 적어 쓴 이를 밝힌다 (국가유산청)
khs:11-11-0000700000000	wd:Q37682	저술	세종이 새로 만든 스물여덟 자와 그 원리를 담은 책이다 (국가유산청)
khs:11-11-0000700000000	ex:person:임금	없음	'임금'은 왕을 가리키는 보통명사다
khs:12-11-0022980000000	wd:Q12611875	제작	1434년에 장영실·이천과 함께 왕명으로 처음 만들었다 (국가유산청)
khs:12-11-0022980000000	wd:Q21059968	없음	함께 만든 이천(李蕆, 1376~1451)은 우리 그래프에 없고, 이 노드는 고려의 이천(李蒨)이다
khs:12-11-0022980000000	wd:Q494615	제작	1434년에 이천·이순지와 함께 왕명으로 처음 만들었다 (국가유산청)
khs:12-36-0005780000000	nikh:kc_n203600	없음	함께 그린 의천은 1693년 화승이고, 이 노드는 고려의 대각국사 의천이다
nikh:kc_r301000	wd:Q486291	글씨	'흥인지문' 현판 글씨를 퇴계 이황이 썼다 (한국사연대기)
khs:12-31-0018790000000	wd:Q19603912	없음	'화사'는 그림을 그린 화사(畵師)라는 말이지 사람 이름이 아니다
wd:Q5455999	wd:Q27953342	제작	차태진 등이 이 영화의 제작에 참여했다 (한국어 위키백과)
wd:Q5455999	wd:Q5103939	없음	최무룡은 주연으로 출연한 배우다
wd:Q61099668	wd:Q491778	없음	정난정은 이 드라마가 다룬 인물이다
wd:Q1275104	ex:person:사람들	없음	'사람들'은 드라마에 나오는 조선 백성을 가리키는 말이다
wd:Q12587945	wd:Q39963	저술	박경리가 지은 장편소설이다 (한국어 위키백과)
wd:Q16176397	wd:Q625815	저술	김동인이 지은 단편소설이다 (민족문화대백과)
wd:Q492019	wd:Q11287168	저술	홍사용이 지은 시로, 그의 초기 시세계를 보여 주는 대표작이다 (민족문화대백과)
wd:Q64869395	wd:Q16175936	없음	김수온은 영화가 다룬 시대의 인물이다
wd:Q64869395	wd:Q334308	없음	세조는 영화가 다룬 시대의 인물이다
wd:Q64869395	wd:Q37682	없음	세종은 영화가 다룬 인물이다
wd:Q64869395	ex:person:임금	없음	'임금'은 왕을 가리키는 보통명사다
wd:Q5272006	wd:Q6408910	없음	김진규는 주연으로 출연한 배우다
wd:Q29641342	wd:Q484453	없음	인조는 영화가 다룬 인물이다
wd:Q29641342	wd:Q61095953	없음	'조정'은 임금과 신하들의 자리를 가리키는 말이다
wd:Q16160384	wd:Q624299	없음	김유정이 지은 것은 이 드라마가 아니라 같은 이름의 단편소설이다
wd:Q16724654	wd:Q11245147	없음	변영로가 지은 것은 이 영화가 아니라 같은 이름의 시다
wd:Q20444117	wd:Q6121714	없음	신재효가 지은 것은 이 영화가 아니라 같은 이름의 판소리 단가다
wd:Q11235608	wd:Q186500	없음	'장면'은 화면의 한 대목을 가리키는 낱말이다
wd:Q12593769	wd:Q625849	저술	김동리가 지은 단편소설이다 (민족문화대백과)
wd:Q12594055	wd:Q623552	저술	채만식이 지은 단편소설이다 (민족문화대백과)
wd:Q483761	wd:Q494856	없음	원빈은 출연한 배우다
wd:Q21576522	wd:Q8054832	저술	염상섭이 지은 중편소설이다 (민족문화대백과)
wd:Q16255647	wd:Q4906845	없음	백일섭은 주연으로 출연한 배우다
wd:Q16930989	wd:Q6408704	제작	김한민이 만든 이순신 영화다 (한국어 위키백과)
wd:Q30115113	wd:Q470084	없음	연산군은 영화가 빌려 온 시대의 인물이다
wd:Q14655473	wd:Q6408653	없음	김고은은 출연한 배우다
wd:Q718544	wd:Q379655	저술	남인의 영수 미수 허목이 지은 것으로 전한다 (한국어 위키백과)
wd:Q107547966	wd:Q7880974	없음	엄앵란은 출연한 배우다
wd:Q5457131	wd:Q485089	저술	선우휘가 지은 단편소설이다 (민족문화대백과)
wd:Q379470	wd:Q368408	없음	김보경은 배역이 거론됐던 배우다
wd:Q562914	wd:Q28700456	없음	'정신'은 마음가짐을 가리키는 낱말이다
wd:Q6933793	wd:Q6956378	없음	나도향이 지은 것은 이 영화가 아니라 그 원작인 단편소설이다
wd:Q18180905	wd:Q485009	없음	영조는 영화가 다룬 인물이다
wd:Q55708669	wd:Q16177202	없음	김우진은 드라마가 다룬 인물이다
wd:Q55708669	wd:Q8061207	없음	윤심덕이 가사를 쓴 것은 이 드라마가 아니라 같은 이름의 노래다
wd:Q12600138	wd:Q8054832	저술	염상섭이 『조선일보』에 연재한 장편소설이다 (한국어 위키백과)
wd:Q461452	wd:Q485131	없음	선덕여왕은 드라마가 다룬 인물이다
wd:Q492908	ex:person:사람들	없음	'사람들'은 열차에 탄 이들을 가리키는 말이다
wd:Q484869	wd:Q488864	없음	김선아는 주연으로 발탁됐던 배우다
wd:Q20444585	wd:Q315484	제작	박찬욱이 감독하고 공동 각본을 쓴 영화다 (한국어 위키백과)
wd:Q4751662	wd:Q11522510	없음	공동각본을 쓴 이무영은 현대의 영화인이고, 이 노드는 1908년생 소설가다
wd:Q269575	wd:Q16093476	없음	김영수는 영화 속 인물의 이름이다
wd:Q269575	wd:Q16173499	없음	감독 박광수(1955년생)는 우리 그래프에 없고, 이 노드는 1984년생이다
wd:Q497748	wd:Q495879	없음	장훈은 이 영화가 다룬 감독의 제자다
wd:Q12605186	wd:Q623737	저술	조정래가 쓴 역사소설이다 (한국어 위키백과)
wd:Q61099522	wd:Q117434635	없음	효과를 맡은 김석호는 현대의 방송인이고, 이 노드는 1897년생이다
wd:Q128965	wd:Q491013	없음	윤여정은 주연으로 출연한 배우다
wd:Q93736682	wd:Q483668	없음	이순재는 주연으로 출연한 배우다
wd:Q79998805	wd:Q12616661	없음	조마리아는 영화가 다룬 인물이다
wd:Q61099096	wd:Q841146	제작	나운규의 작품 계열에 드는 영화다 (민족문화대백과)
wd:Q8054503	wd:Q12587371	없음	김문희는 주연으로 출연한 배우다
wd:Q5442910	wd:Q488312	제작	임권택이 만든 영화다 (한국어 위키백과)
wd:Q7887713	wd:Q15846464	저술	권제가 정인지·안지와 함께 이 노래를 지었다 (한국어 위키백과)
wd:Q7887713	wd:Q488374	편찬	성삼문 등이 각 장에 주해와 음훈을 붙였다 (한국어 위키백과)
wd:Q7887713	wd:Q49249128	저술	안지가 권제·정인지와 함께 이 노래를 지었다 (한국어 위키백과)
wd:Q7887713	wd:Q17278312	편찬	이현로 등이 각 장에 주해와 음훈을 붙였다 (한국어 위키백과)
wd:Q7887713	wd:Q494175	저술	정인지가 권제·안지와 함께 이 노래를 짓고 서문을 썼다 (한국어 위키백과)
wd:Q12609070	wd:Q625815	저술	김동인이 『조선일보』에 연재한 장편 역사소설이다 (민족문화대백과)
wd:Q16173732	wd:Q186500	없음	'장면'은 화면의 한 대목을 가리키는 낱말이다
wd:Q16173732	wd:Q482694	없음	전태일은 앞서 나온 다른 영화의 제목에 나올 뿐이다
wd:Q482899	wd:Q131531778	없음	'마리'는 말을 세는 말이다
wd:Q482899	ex:person:사람들	없음	'사람들'은 책을 읽은 이들을 가리키는 말이다
wd:Q467896	wd:Q492998	없음	사도세자는 드라마가 다룬 인물이다
wd:Q4185396	wd:Q18648599	없음	한은진은 출연한 배우다
wd:Q12613969	wd:Q11243413	없음	박종화가 지은 것은 이 드라마가 아니라 같은 이름의 역사소설이다
wd:Q484727	wd:Q12610055	없음	유치진이 쓴 것은 이 드라마가 아니라 같은 이름의 역사극이다
wd:Q5531634	wd:Q16092600	없음	홍성유가 쓴 것은 이 영화가 아니라 그 원작 소설 『인생극장』이다
wd:Q16169226	wd:Q484947	없음	황석영이 지은 것은 이 드라마가 아니라 그 원작인 대하소설이다
wd:Q2630227	wd:Q6781815	없음	이혜영은 주연으로 출연한 배우다
wd:Q2630227	wd:Q5646604	없음	제작에 참여한 한현숙은 1986년 영화인이고, 이 노드는 1970년생이다
wd:Q491810	wd:Q17095040	없음	'주노'는 영화 속 인물의 이름이다
wd:Q93737599	wd:Q140711463	없음	'서은경'은 제작에 참여한 이름일 뿐 이 노드와 같은 사람인지 알 수 없다
wd:Q12618434	wd:Q484960	없음	김무생은 허준 역을 맡은 배우다
wd:Q12619230	wd:Q495748	제작	신상옥이 이 영화의 제작을 맡았다 (한국어 위키백과)
wd:Q488921	wd:Q12588926	없음	김창업은 '추노'라는 말이 쓰인 옛 책의 저자로 인용됐을 뿐이다
wd:Q16178362	wd:Q623552	저술	채만식의 대표작 가운데 하나인 장편소설이다 (민족문화대백과)
wd:Q7213972	wd:Q623737	없음	조정래가 지은 것은 이 영화가 아니라 그 원작인 대하소설이다
wd:Q110117937	wd:Q482694	없음	전태일은 영화가 다룬 인물이다
wd:Q6514995	wd:Q3660821	제작	곽정환 등이 이 영화의 제작에 참여했다 (한국어 위키백과)
wd:Q12621054	wd:Q623552	저술	채만식이 지은 장편소설이다 (한국어 위키백과)
wd:Q5766239	wd:Q16068226	없음	'은정'은 영화 속 인물의 이름이다
wd:Q494127	wd:Q494190	없음	장나라는 제작진에게 음식을 보낸 다른 배우다
wd:Q4927670	wd:Q624419	없음	이인직이 지은 것은 이 영화가 아니라 같은 이름의 신소설이다
wd:Q14911972	wd:Q16167729	없음	채수가 지은 것은 이 소설이 아니라 『설공찬전』이다
wd:Q14911972	wd:Q469450	저술	오랫동안 허균이 지은 소설로 알려져 왔다 (한국어 위키백과)
wd:Q12625569	wd:Q625849	저술	김동리가 1935년에 발표한 단편소설이다 (한국어 위키백과)
wd:Q7992757	wd:Q495748	제작	신상옥 등이 이 영화의 제작에 참여했다 (한국어 위키백과)
wd:Q7992757	wd:Q1046410	없음	이준구는 주연으로 출연한 배우다
ex:artwork:자산어보	wd:Q256246	삭제	『자산어보』는 정약용이 아니라 그의 형 정약전이 흑산도 유배 중에 지었다
ex:artwork:묵죽도	wd:Q6677192	삭제	이 노드의 묵죽도는 탄은 이정이 그린 대나무 그림이라고 민족문화대백과가 적는다
ex:artwork:몽유도원도	wd:Q624197	삭제	안평대군은 꿈을 이야기하고 발문을 쓴 사람이고 그린 이는 안견이다
ex:artwork:치평요람	wd:Q334308	없음	세조가 관여한 것은 뒷날의 수교와 간행이고 엮은 이는 세종의 명을 받은 정인지 등이다
khs:12-11-0010850000300	wd:Q12624899	삭제	『동의보감』을 지은 허준(1546~1615)은 다른 노드이고, 이 노드는 1981년생 동명이인이다
ex:artwork:목민심서	wd:Q256246	저술	정약용이 강진 유배 중에 지은 목민의 지침서다 (민족문화대백과)
ex:artwork:경세유표	wd:Q256246	저술	정약용이 국가 제도의 개혁을 논한 책이다 (민족문화대백과)
ex:artwork:역대병요	wd:Q334308	편찬	세종의 명으로 수양대군이 주관해 역대의 전쟁을 모아 엮었다 (민족문화대백과)
ex:artwork:산수도	wd:Q464485	그림	신사임당이 그린 산수화다 (민족문화대백과)
ex:artwork:노안도	wd:Q464485	그림	신사임당이 그린 갈대와 기러기 그림이다 (민족문화대백과)
khs:12-31-0019240000000	wd:Q469396	저술	정도전이 조선의 통치 규범을 세우려 지은 법전이다 (국가유산청)
khs:12-11-0022490000000	wd:Q485009	없음	영조는 각 읍에 읍지를 올리게 한 임금이고 글을 지은 이가 아니다
khs:12-11-0014040000000	wd:Q494175	저술	정인지가 명 사신 예겸과 주고받은 시가 이 시권에 실려 있다 (국가유산청)
ex:artwork:칠정산내편	wd:Q494175	편찬	정인지가 정초·정흠지와 함께 세종의 명으로 엮은 역법서다 (민족문화대백과)
ex:artwork:하서집	wd:Q6677192	저술	하서 김인후의 문집이다 (민족문화대백과)
ex:artwork:추탄문집	wd:Q7073355	저술	추탄 오윤겸의 문집이다 (민족문화대백과)
